ID,source,qname,qname_main,main,q_code,q_text,order
13,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
13,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
13,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
13,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
13,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",3
13,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,2
13,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,4
13,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
9,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
9,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),1
9,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
9,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
9,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",1
9,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
9,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
9,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
9,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,3
5,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
5,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
5,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
5,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
5,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,1
30,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
30,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),1
30,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
30,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),3
30,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",1
30,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
30,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
30,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,4
30,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
30,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,3
29,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
29,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),1
29,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
29,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),3
29,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
29,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
29,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
29,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
29,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
29,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,4
29,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,2
18,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
18,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
18,email,T-1_3,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",3,Tablet,NA
18,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
18,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
18,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
18,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),3
18,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
18,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",1
18,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
18,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",4
18,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
18,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,1
18,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,2
35,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
35,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
35,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
35,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
35,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
35,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
35,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",1
35,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
35,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
35,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,1
35,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,2
